X,Y
341.1216176667817,322.1499969604682
340.1472255815445,322.37485261244757
339.2107013533035,322.3528890411585
338.2667862573712,322.43801424785573
337.26949616836447,322.51158379569245
336.27606388655386,322.3971622004557
335.36423834719255,322.358679611756
334.37607641955145,322.51209409855755
333.3775639342604,322.5666176413433
332.3793270332481,322.62597325992596
331.37939184305037,322.61458838381
330.4545990050035,322.8485516341086
329.6557183865221,322.9671552069534
328.8506055005909,322.9885004027796
327.87580261587624,322.9043478511901
327.05502392996067,322.94226076719696
326.0579392950876,322.8659572227182
325.23743254103,322.9708335762675
324.3715595646116,322.88115407361977
323.3857147318722,323.04881434250035
322.4744899052048,323.2735473935813
321.49219495884824,323.4608883617713
320.5106285889751,323.6164921236512
319.5563262720939,323.85039688047357
318.558116466112,323.7905873223618
317.75333583698784,323.689952555931
316.8792312058211,323.71937940391854
316.0294413209397,323.6324553535358
315.04207990480273,323.79094016013886
314.1700224605623,323.69663924961503
313.23911997654943,323.6951622762388
312.24433860757256,323.593132731809
311.3892403134626,323.58247908606296
310.3895802642268,323.5564063807593
309.3901699275633,323.52207011756514
308.39157397600314,323.46909724216937
307.3974921895361,323.5777314992639
306.4026912422538,323.4758930228105
305.4128630431759,323.6181608558232
304.41287023281444,323.62195285073216
303.55953708962545,323.7982585914702
302.58393622934784,324.01781031982955
301.76921101583787,324.20561362655906
300.85165329009334,324.24631967719404
299.985157740873,324.3378148479334
299.0089652641166,324.2416860034041
298.047911207416,324.3350757858988
297.0749248412333,324.56593836671834
296.076781566265,324.6268481576848
295.0927582181601,324.80488762068194
294.12217726866123,324.97246451749123
293.2519786362018,324.9502889678229
292.26060201282115,325.08133243623877
291.27182458173473,325.2307285264625
290.27277759386436,325.27437616130226
289.3995693997997,325.4797471189922
288.4664458143734,325.65869583809666
287.4744734588596,325.7851507545547
286.54218088260274,325.726263022304
285.71040046153377,325.7881164719048
284.71568282128123,325.8665923701374
283.7929449146424,325.87399758256083
282.86508527213164,325.8913402732278
281.8788914264771,326.0569352574303
280.8850167142219,326.1674479550701
280.01193535847415,326.1879857837188
279.1127429493147,326.2144962793575
278.11936592481675,326.0995959434152
277.17603287792764,326.18937556446184
276.17817778109753,326.12391408166314
275.18062434001894,326.19382210832833
274.18068427155697,326.18287407269264
273.18261485306834,326.24498233202866
272.29817542060584,326.2508073236408
271.3699772042314,326.208944713381
270.42393074679126,326.21594532985165
269.423990184745,326.2268481906942
268.450308205687,326.45475914624006
267.6014806531005,326.41985561911224
266.7580618123163,326.32316432451756
265.7642988086507,326.21165157840505
264.95669437256066,326.069617952659
263.95836570834285,326.01182627331735
262.9603009836332,325.9496426316562
261.97772683681427,326.13551367836067
260.9778613854556,326.1519173114738
259.9778643051105,326.15433377609514
258.9807816651698,326.07800416762655
258.06200559296343,326.01775152229203
257.10244793699405,325.9010239356882
256.10292998154574,325.9320699778903
255.10300297431493,325.91998775084335
254.10307809558702,325.9322448671846
253.12244665989317,326.1281070312924
252.20883300646472,326.3264939529544
251.24823238560776,326.3755137962165
250.43434733972467,326.51889579810364
249.45469003247723,326.71957355062426
248.46402262598133,326.85587501689184
247.4641286228171,326.8704346335141
246.57351916414234,327.0475348058301
245.5773245922702,327.1346919912625
244.58904490825554,327.28734606478787
243.61247183045413,327.502532085973
242.61800860220367,327.39744694117263
241.61856924459718,327.3639660441249
240.62588447065752,327.24323104676125
239.78149748808323,327.4074687629856
238.78413123853375,327.4799985103974
237.78556322482186,327.5334954448093
236.79254235064377,327.4155567172996
235.79284449564477,327.4401371711274
234.85472069057357,327.66984028781275
233.97924896937818,327.84958470587156
233.10857751638298,328.03165682329825
232.19624942497103,328.1876560540459
231.19773250253434,328.2420982767002
230.19817146091074,328.27172468499356
229.22256708052186,328.4396285168417
228.26250086350717,328.582886386566
227.26338231541354,328.6248640813009
226.3757458464365,328.64197460853416
225.45305909380235,328.4964773037549
224.63664928566277,328.4216866619932
223.75736860286617,328.5474750588691
222.77184187485344,328.7169951708692
221.84788892643041,328.9603444649349
220.88613375138155,329.1471868146639
219.98314790924914,329.10402903466775
219.05463629487812,328.97956487999573
218.0740401126246,329.1756034663756
217.1238593636698,329.1972385376996
216.179752566309,329.32652463374086
215.2307693994043,329.47659906480567
214.25611590984596,329.7003189237627
213.27287537562745,329.8826319838262
212.4302070755283,330.03857184282924
211.50913496484017,329.9713879440154
210.63425635027448,330.1785228212339
209.67532242243487,330.32309974163803
208.68138429514985,330.2131588523876
207.79551887647415,330.1713956934094
206.7959487598942,330.20071432298795
205.79653543455834,330.1664651603545
204.7979339326019,330.11359701975584
203.8039142866797,330.2227984094939
202.81737584642855,330.3863279355949
201.9370171252362,330.49296503046503
201.11522020320527,330.5229504803974
200.12534387842484,330.6648830758052
199.13657205331148,330.58306258173144
198.1367380526089,330.6012826541535
197.14167441026103,330.70052149572973
196.28492748036314,330.7791791909386
195.28567684356287,330.8178853255204
194.30638616958544,330.9275055238186
193.42661150961194,331.0948742138933
192.45263548369593,331.12220024551544
191.46687187239235,330.997817571837
190.47206685197003,330.8960188913811
189.49579781242343,331.11258011233895
188.51888089651771,331.3261997261792
187.71900041793975,331.3734310354813
186.86545562515087,331.60394833197756
186.00967145789042,331.8052920024693
185.01601411161082,331.9177423389943
184.01627798108984,331.8947712847967
183.17233652609386,332.0975125027674
182.29810004019055,332.1262450004751
181.30270451147112,332.2220977072984
180.30306699645385,332.24902053348967
179.3078191556688,332.34639473650407
178.44118429613758,332.3508439051125
177.44118579641213,332.35257611378177
176.44776968334983,332.23801422523155
175.44858700565376,332.27843670155494
174.45081633508912,332.2117007370306
173.45320980652195,332.1425544127597
172.54501647261563,332.2849877014405
171.64478263760455,332.4895989991594
170.7925909879975,332.6910173558961
169.81487296876145,332.9009399008053
168.83893496566796,333.1189880929966
167.8478185157325,332.98599116571114
166.85365831238417,332.87807689381737
166.04750862180978,333.07953207777047
165.05008048997814,333.15120579562324
164.05794196044505,333.2763502650013
163.06330066960834,333.1729640833199
162.17688740102116,333.1499189642407
161.32243359564194,333.11762894683056
160.32422320344767,333.057829173291
159.3302219789071,333.16719811592037
158.4255492495575,333.4052318850224
157.44507372768254,333.4484265223265
156.45077754782596,333.3417723769658
155.46498822573847,333.5097587230129
154.48397465485962,333.7036978210606
153.5644351187701,333.6472885356053
152.56796869393506,333.7312805838986
151.57376896377355,333.7034220719851
150.57499012447119,333.6540173134914
149.7431129789377,333.57800508395337
148.92446648724703,333.7340225260366
147.9350307074638,333.5913962691497
147.02078336756998,333.81169715958094
146.02755590193104,333.6955110954404
145.21737336027533,333.6997801125335
144.21742901830268,333.68922961695813
143.28166449058125,333.58756866997595
142.28263038988342,333.6315102862742
141.28285616979224,333.65275902367375
140.4611536228132,333.8041635875486
139.46243161120535,333.8547041012967
138.49409222266547,333.83224603596625
137.49545338285574,333.7800879337819
136.49557735400768,333.79583362954463
135.50570747874,333.9378111983277
134.68084299660484,333.8678498297675
133.68085336910156,333.8724044851684
132.68577022611402,333.7733613706069
131.7166834526035,333.9411007411744
130.71734147009295,333.90482951301937
129.72790242647434,334.0497790868825
128.75595654916125,334.2849837032787
127.82835341830571,334.429938138755
126.83095567398726,334.357842787806
125.98797251900358,334.3598265158991
125.15388166808816,334.4052557884099
124.3171468010602,334.32221413890426
123.32250143915836,334.2188671309788
122.32877973222726,334.10698697557166
121.32990934871722,334.0594690111108
120.5110069206551,334.1749339913084
119.5124665137712,334.2289437665361
118.51370488206881,334.17919235410216
117.514413542407,334.14155170483974
116.57360358496521,334.1776380397461
115.58743775415633,334.1037867077105
114.74285644467808,334.2302518010856
113.84606823301607,334.25923443704147
112.84869663004125,334.1867783428917
111.93058195410542,334.23305373421
111.03044164427303,334.3486012258891
110.12928387154037,334.2998057303737
109.14941530373251,334.49944938747853
108.28362249641386,334.39323829089517
107.2836597257232,334.4018671513447
106.3305081167618,334.3789913095699
105.47166925751199,334.6057963823697
104.48289360486629,334.755204242722
103.4847475824231,334.81606899344706
102.49316567548789,334.68658802249485
101.52073738807871,334.91979013622125
100.67464044914796,335.13329270459565
99.71989521918417,335.15424520999164
98.7873452131744,335.29603839018483
97.9813844311023,335.3518158521632
96.98400911998027,335.42422088489053
95.99380839818421,335.5638723458731
94.99991448139635,335.4535324973502
94.00071525899959,335.4135210744596
93.07891230044888,335.3024127936587
92.11512674961143,335.2115528685829
91.120088475971,335.1120599844622
90.13321242839514,335.2735396015073
89.1650163377052,335.27858759406683
88.27522287450236,335.18532817144484
87.37674648306601,335.3304048099895
86.57070141029287,335.5312486954173
85.60324905133221,335.78430191737164
84.65374609871232,335.8300066337074
83.65589921985448,335.8955932661386
82.6813614197542,335.8497000118602
81.68248288606907,335.8970463416338
80.70321339135451,336.09960807721455
79.70323637924186,336.1063885820809
78.71292212403232,336.24523265263764
77.89843384183226,336.4204137508359
77.09398499953706,336.39187296219217
76.16778963102942,336.6493492555001
75.16878442777795,336.6047554905046
74.24382097705177,336.6269350701477
73.34299567057182,336.6427526246602
72.34354187505129,336.6757997216522
71.34744205482346,336.7640332081644
70.37686592580404,337.0048276802307
70,337
70.42763990064537,337.8548756525493
70.34015468091387,338.85104147023657
70.22602808300574,339.7057779807063
69.98687465471185,340.6767597713364
69.9854338119366,341.4766584591973
70.01640355493939,342.47617878166125
70.03602876588694,343.47598618866283
69.80612915784374,344.4492005382393
69.85344070396508,345.28965609010294
69.75640206873557,346.28493670544356
69.78728087282774,347.2097432965102
69.72672404734337,348.0562255943359
69.60155489214635,349.04836100978446
69.61112436305635,350.0483152213494
69.39330297211558,351.01240790630237
69.37880302170907,352.01230277649535
69.25462069307994,352.93740603308834
68.95868546885418,353.8646209520454
68.98662031907479,354.66552216452783
68.892019936645,355.66103749220696
68.92135249642435,356.6606072000997
68.88731314710553,357.5931355142896
68.72688838438998,358.58018358581785
68.561544455028,359.5664195540441
68.32898306363478,360.5390012725816
68.34806742449068,362.4188239012766
68.3611943903647,363.3722736482935
68.28910157694413,364.368521825623
68.20753612108233,365.3249952290228
68.07498349808546,366.2353407428802
67.93312318780825,367.2252274295106
67.80120945180249,368.2164886293227
67.82114339720746,369.1295186817782
67.66717659588538,370.0984433493603
67.53174383592861,371.08922988920153
67.59577140803623,372.08242748646694
67.63039246702807,373.0432095551231
67.57252268649071,374.04153369512
67.42121924048531,375.03002105833053
67.17967197208476,375.99027805757663
67.08053732312354,376.8100259872312
66.9996204783622,377.6517791712599
66.97810233880557,378.65154762928904
66.73275112701165,379.62098188846875
66.62008793679306,380.49852290345586
66.52643938672347,381.41271337788237
66.48164021113192,382.41120562738706
66.16706111365178,383.3157924783689
65.86861223754087,384.2702181005879
65.92842387918193,385.2684277817292
65.91688977771275,386.15009935747565
65.61915034989357,387.1047465347731
65.35402848108976,387.90450689509714
65.11652384466402,388.8758933000238
65.03854886254521,389.87284861605536
64.82914506663336,390.8506778701983
64.60650093308821,391.82557765468795
64.46936199650027,392.81612947669
64.48518823401909,393.8160042339501
64.32138483384274,394.8024972375191
64.21817267258426,395.7971566012052
64.11867900510317,396.7921947965179
63.99147848919543,397.5890612989563
64.0336415730928,398.5881720407444
63.835556492110804,399.38428732146974
63.80022256340516,400.3836628832493
63.652939720169364,401.3727572994141
63.53601792605214,402.3122241245089
63.486863028387596,403.22537431792637
63.4760740033361,404.0330014241161
63.4863184301528,405.03294894859886
63.2103260239595,405.9656337422785
63.123857269046454,406.96188830534146
62.91272924089721,407.9393467217101
62.940630221081186,408.93895741358205
62.79853720248857,409.9288107229503
62.82997132819462,410.7862339222838
62.846341944825234,411.78609991476037
62.645575603785666,412.76573907093245
62.54949281941661,413.76111241724425
62.24950530160817,414.59588763060304
62.07989982364075,415.46337630893436
61.755753708431214,416.4093833363895
61.59262149861267,417.3959875539559
61.35764194051106,418.3679878663398
61.159490946651346,419.25871186508436
60.975860981023054,420.24170730542136
60.956111221738546,421.2013518398868
60.90501431262936,422.0314535684331
60.7761310609301,422.8496681809209
60.58428569186799,423.8310933458568
60.40288617216979,424.81450283038157
60.09076799790786,425.764546116393
59.98629874389874,426.63365870025007
59.8664142052129,427.6264465413239
59.86165991853211,428.62643523963914
59.59821479259944,429.5911096228495
59.44264417679129,430.38853642658563
59.11864423546892,431.27698187648235
58.97599464680534,432.23493338859925
58.851517143512844,433.227155818891
58.5682287500361,434.1861905868329
58.610482740037746,435.18529748818474
58.485318348018204,436.1243548985762
58.30000364082715,436.92900468980673
58.260356583107864,437.89569418516027
57.985456734987864,438.85716705191396
57.825937895508545,439.8443619363472
57.57929222040299,440.8134676637845
57.50789449387191,441.81091558956615
57.39727317597648,442.8047782179143
57.3147237475154,443.6599622856755
57.100175012537115,444.6366755702781
57.137764915505564,445.4405343770071
57.04630225455894,446.43634288352456
56.71586644643943,447.2848864509038
56.65659977193564,448.2831286365949
56.486633590372044,449.2685785323911
56.48438702447,450.2685760088587
56.425914138829924,451.26686500591563
56.42700641535882,452.24597617163334
56.3828544034655,453.2450009960725
56.12538191691837,454.2112866260346
56.00921038903337,455.0246394830958
55.827433753055914,455.939843363868
55.62192667456212,456.91849899313144
55.416690528220265,457.804193865919
55.433237977026415,458.80405694751465
55.262947830817865,459.78945091243645
55.076926354137896,460.6737222728623
55.038328270289455,461.4762992931204
54.896388276911416,462.4661745571208
54.75090338759881,463.39169172412403
54.598912547109755,464.2562915006346
54.43091228513447,465.04921362591904
54.14322384214538,466.00693767791444
53.864280016817276,466.9672450986456
53.55644084561003,467.7885715168804
53.29966631278048,468.7550428508009
53.203237620915864,469.7503827462061
53.192690637799124,470.75032712523284
53.09317323456165,471.715957368661
53.03696527428254,472.55180331390125
52.89892863802406,473.44527013723075
52.82599059628832,474.3514753545702
52.544640891998064,475.21608590859154
52.32517086091814,476.1445157949467
52.11334049793482,476.9481441725361
51.93876450329592,477.8884925703102
51.75604581891597,478.87165780686934
51.63951526448919,479.6871078071187
51.588400821083916,480.6219097992937
51.455835859186465,481.44250496256865
51.19277424067464,482.4072839967863
51.18223618686545,483.38880381672914
51.095025734037186,484.3596972160048
51.005878521847755,485.35571567695763
50.87935026993624,486.2189709828296
50.88218108323812,487.2189669760696
50.851372410636486,488.2184922762459
50.90083732115236,489.21726813830287
50.6980460823567,490.1382807829145
50.707751530648984,490.9763603626725
50.72823338984781,491.83835643249205
50.633163275069734,492.7072035526731
50.53455812750243,493.64063968082667
50.23244108521887,494.5939105199704
50.0638259011644,495.57959247664115
50.1392494723871,496.57674406236123
49.92352542583907,497.5531984318742
49.675588844461195,498.420371872659
49.60634913864227,499.4179719243521
49.486332699085985,500.3110636150368
49.470032842945834,501.31093076355694
49.45206905690736,502.2467057817358
49.33556080682077,503.2398955056364
49.23976811922056,504.10000888669134
48.961774395432265,505.0494909844131
48.67738914477108,506.00820107052175
48.431079994982035,506.97739238431393
48.198997435972124,507.9500884754973
48.18239710772885,508.8544584274048
48.073554267370426,509.8485173975382
47.949411740356894,510.80750154148325
47.935603252658645,511.80740619977195
48.05948262699545,512.7997034841651
48.12233620636713,513.7977262432042
48,514
48.26498583221916,514.6417710710562
48.53280017487118,515.5878956702069
48.72315402108731,516.413942191834
48.728664533632084,517.3143780246954
48.9662917800098,518.2066664991369
49.13692218461048,519.1920016020464
49.43225696724435,520.1473954298298
49.662325814333094,521.1205697850197
49.903139259017266,522.0911412068426
50.170875123612554,522.9552787723869
50.44384629023207,523.9173009874081
50.53478613400464,524.9131573750537
50.49674654277446,525.9124336078838
50.61148922711779,526.7615887767116
50.872917188755636,527.6988822661925
51.0943419852541,528.5049375924152
51.325911645752434,529.47775591684
51.32028716638157,530.4057917022054
51.45740943511711,531.3963458316788
51.589313810428536,532.2590590173841
51.64517675769565,533.2574974637205
51.810295725154724,534.0475244194048
52.10961247485113,534.8652346941805
52.24200348010754,535.8564322636524
52.27434667791147,536.7112637828717
52.37605723455062,537.6845484536997
52.541113970639,538.6708325273173
52.51601561802965,539.5520176888583
52.48427991411602,540.5515139845478
52.44926425920456,541.5509007484741
52.67595770537418,542.3829063847537
52.69194875630626,543.2933141119262
52.857161767680836,544.2795720198146
53.11405989121238,545.2460105093865
53.41697160547078,546.1927952123414
53.601763970099725,546.9945884352961
53.852768576604035,547.9193981991783
54.02556622639563,548.7965837199254
54.29698336370729,549.7590455308942
54.55649838586384,550.7247846019042
54.828856482330345,551.6477719506933
55.03884450763299,552.4544007566057
55.09555380047664,553.3280603566344
55.285056248917996,554.1724022718712
55.414287340033475,555.1526063697302
55.62735690146467,556.1296434017773
55.835088296232,557.0251333546081
56.112130033019675,557.9859912400822
56.31252195493956,558.9657070548108
56.55128260410814,559.9221926257705
56.59623661189135,560.9211816833604
56.76944714381105,561.906066504866
56.95586665253928,562.8885367419549
57.201202819271934,563.8579748087199
57.48319293804167,564.8173921177759
57.47670516057809,565.8173710719262
57.47092388310353,566.619791074199
57.500947458923086,567.6193402650321
57.63365579812554,568.5838661834105
57.88501072733579,569.4552989396334
57.84868410988673,570.3578471001549
57.94147604846012,571.353532620857
58.21420148028551,572.3156245285434
58.29163993803255,573.3126216625723
58.30632957285403,574.1785183335327
58.34599512996985,575.0041383818494
58.34153703767134,576.0041284445066
58.412294523292196,576.9592833743731
58.50753909016988,577.8558873559786
58.628750083159666,578.7633029152263
58.871548680326086,579.7140530227067
58.94517599239742,580.7113388487953
58.91586117448142,581.7109090771688
59.05696655707023,582.5669276224149
59.05944086031497,583.566924561322
59.01964464183086,584.5061663125828
59.18644962146791,585.328349989285
59.43729146898518,586.2005110328329
59.44882119138701,587.0182408126079
59.7221105551143,587.9801726832067
60.03332994804104,588.9305107753961
60.06366368196306,589.8856126177994
60.30675761148865,590.8556153711088
60.550253366555374,591.8255173338166
60.689862293796764,592.7639876575929
60.7890271909593,593.7590586717274
60.95189125005308,594.5735004650295
61.089543124683345,595.5639811369311
61.36569125208555,596.5250962245935
61.49406549152833,597.5168220206922
61.6277759507798,598.5078424609893
61.90556983729764,599.468483162091
62.042304093818785,600.4590909265941
62.151551099704996,601.4531055601407
62.38611151086557,602.4252071049991
62.6495790872529,603.389875356883
62.65416358250549,604.3898648480293
62.83822360119919,605.372779854283
63.075441019728615,606.3442364391833
63.235128689812996,607.1356903094783
63.411827512106065,608.0340412968204
63.54217407623209,609.0255097901274
63.50881035609012,609.9443534349878
63.783868183134636,610.9057811191021
63.749371038821145,611.8963246312612
63.76023649470934,612.896265600453
63.80502382041641,613.8952621447194
63.965369008636515,614.8823231461852
63.98513943510302,615.7369951304696
64.02725981213037,616.7361076735993
64.34202119964249,617.6332934948612
64.41266838340489,618.4971192133104
64.72528911861805,619.3286197583922
65.04214343463151,620.2229079724243
65.19367834892529,621.2113598780576
65.47243167547435,622.1717226131415
65.52004088468888,623.1705886518063
65.62748648937695,624.0260258389335
65.68789393539677,625.0241996416679
65.85915362624257,625.9840345698626
65.91203315121824,626.8558822787777
66.06343010607618,627.8443553244698
66.05870924924433,628.8443441811631
66.19178918310214,629.8354494889909
66.24060863263463,630.8342571087793
66.37687356697427,631.7221467165523
66.46324614668335,632.718409622353
66.73744044004326,633.680083938059
66.79922830655389,634.6781732424563
66.8251759735919,635.4901456850796
67.0012433826011,636.2845866537787
67.13387369249666,637.193726494716
67.20850004392616,638.1909380608705
67.28945744036291,639.1876556236546
67.36060867029603,640.185121163149
67.44292021090281,641.1817278108706
67.79142677467556,642.1190341508723
67.94076598620126,642.9321742096813
68.06170441914604,643.9248342196731
68.18271057291093,644.9174859767113
68.28932133071406,645.9117868096189
68.50453860009875,646.8883530014147
68.63620045954531,647.8796476875535
68.89540526682494,648.7676045626035
69.01253347009164,649.7607213654014
69.30820904351856,650.6293469432879
69.29186595760098,651.6073381846469
69.34520900126009,652.3995860223383
69.52160462497177,653.383905372923
69.54602625413317,654.276459260195
69.79278002342464,655.2455374703208
69.85751394691616,656.1504293062869
70.19584800712049,656.9526837469958
70.20177211466921,657.9526661993167
70.35927233433607,658.8788864744956
70.49301715556899,659.869902277999
70.70152041345843,660.8479239502791
70.80408850699918,661.8426499357582
71.07216151238356,662.6851646898099
71.21027876742154,663.6755805741034
71.43652078140093,664.6496516963067
71.41836199272078,665.4754455841902
71.49199040388051,666.472731329135
71.5963804267394,667.3539647188882
71.73175853042734,668.3447587282775
71.936744738832,669.23966810398
72.22776670012591,670.1963844768119
72.5027989627727,671.0536479972835
72.71782684632419,671.9287695683572
72.79622329628246,672.9256918304388
72.9280658291863,673.9169625031199
73.04843725762596,674.9096914284643
73.32933187153355,675.8207083235226
73.38094848009897,676.819375297904
73.62276577216181,677.7768083943499
73.63666824660129,678.6233790945179
73.72521075654633,679.6194514934591
74.01819272294703,680.4503730223471
74.3178851380712,681.4044089002454
74.38853510937791,682.3437109255863
74.46753023639585,683.2171613362382
74.58680716301431,684.0873062764559
74.5655491108869,684.8736401912785
74.74385820552513,685.8576147167461
74.91493721877485,686.8428720289369
75.1434442125825,687.8164143001203
75.30001710540715,688.8040807059641
75.32203583595515,689.7044152818343
75.30441199559094,690.7042599698988
75.61708652637543,691.5169401084942
75.95204403753262,692.4591733416797
76.16914754629727,693.3941967833377
76.25958168309889,694.3331212093582
76.43011099626293,695.1701835189943
76.64761887314546,696.0914849307011
76.65855631274675,696.939721671601
76.79967068626037,697.9297149713701
76.94466211673216,698.8745096420436
76.9525020504096,699.8374672768176
77.30747297191446,700.759564685148
77.60740761460443,701.7135244380278
77.76137072657468,702.7016010343261
78.11497563081103,703.5061448737914
78.26283888047217,704.4679878588589
78.4117962048763,705.4568314842651
78.67842066139569,706.4206319818711
79.02993524356391,707.3369767202078
79.26128767154472,708.3098467290308
79.56322206862546,709.2180857237186
79.61698522568989,710.1374610342339
79.5881836897529,711.1370461839473
79.80480328982003,712.1133022716962
79.71236371629342,713.1090205678253
79.84096895109181,714.1007164353081
80,715
79.87321747204732,715.1001963164944
79.80616442381576,716.0979457282822
79.78990741261106,717.0978135743431
79.86087490437987,718.0755788824088
79.57959197421164,719.0168250877707
79.39520240664606,719.9876325707046
79.10239965874942,720.8277845409082
78.91313036917869,721.8097097600697
78.68482473751968,722.7832992724171
78.43605833000764,723.5941767931355
78.26104191213703,724.578742308211
78.32071533666613,725.4626848152046
78.34002239946078,726.4624984164955
78.17520271032748,727.4488221311419
78.01775581054746,728.4363495858233
77.80342304136515,729.4131102853064
77.58808860274569,730.3590852762792
77.34387518548758,731.3288067862145
77.30978326834736,732.3282254878535
77.06205947772953,733.2970561869759
76.98292450989042,734.2935911235861
76.75313292216364,735.26683098416
76.63672756094756,736.1151943631812
76.40021863248377,737.0868236786904
76.15184090869316,738.0554869361357
76.10790050127379,739.0545210900042
76.07958808938953,740.0541202133197
75.96441009313784,741.0166479273857
75.93159511369282,741.994267810543
75.829564754583,742.9098361326037
75.85939265022132,743.8531452548748
75.71671908958378,744.8429150539165
75.59854160694275,745.8359075426074
75.30146243779987,746.7907603937114
75.22727871181567,747.7880049849723
75.24130077364096,748.6353647468152
75.26202435762622,749.5500137775192
75.27142389649062,750.4510591531379
75.12165948347005,751.4397808635259
75.02823638229285,752.4354073618507
75.04354845785741,753.4352901251494
75.05484562473661,754.4352263101235
74.88945586457403,755.3125926757378
74.66913265014908,756.2880195982623
74.42751316651797,757.115313360701
74.3171536636436,758.1092050953106
74.10642409523678,759.0867494927674
73.88762137381502,760.0625186094637
73.80048377955228,761.0587148951756
73.69374862489616,761.9253648347468
73.65284688144997,762.9157520858716
73.49542352289731,763.9032832935719
73.56879178166776,764.9005882111397
73.6358137633315,765.8851426566248
73.39289654552235,766.8551896788314
73.3680405190729,767.7860280627589
73.33764857212543,768.7631011865025
73.12804382778755,769.7408873856028
73.05387141811931,770.7381328186052
72.93990137325642,771.7023577229571
72.98406119440484,772.5576828950866
72.8858652882471,773.5528499986495
72.76928759243773,774.5460315736094
72.74191982502691,775.5456570061125
72.79475492559007,776.5311059476277
72.5385251595699,777.4647785454962
72.30142477809638,778.4167970830921
72.09547740500109,779.3871878905858
72.01863086789955,780.3842308233302
71.78622958928068,781.3568508137151
71.67944423078842,782.3511329101102
71.70817970422699,783.3507199611299
71.77878823320574,784.3482240641969
71.51794583801878,785.2905802822679
71.42192511554764,786.2436357174023
71.16933830255525,787.1635086341823
